Building ID,yield drift,yield force,peak drift,peak force,2% drift,2% force,2% area,fitted initial stiffness,fitted hardening stiffness,fitted hardening ratio,hardening ratio
21,0.015052151000000001,0.750420247,0.0188782,0.8035235559999999,0.02,0.803059733,0.009531872,49.84198785,15.07708014,0.30249756899999997,0.05
22,0.01533353,0.686396703,0.04,0.701971111,0.02,0.695572778,0.008499045,44.34881615,0.808249057,0.018224817,0.018224817
23,0.013925628,0.667362063,0.024359,0.697012768,0.02,0.689473535,0.008778973,47.82194657,3.332300451,0.069681406,0.05
24,0.015136633,0.7353544670000001,0.0200962,0.801968178,0.02,0.8018625779999999,0.009330541,48.51663425,15.25744831,0.314478705,0.05
25,0.014975556000000001,0.7475096720000001,0.0194231,0.800808333,0.02,0.8005665559999999,0.009517223,49.9072547,13.398781900000001,0.268473631,0.05
26,0.015254811,0.799580614,0.04,0.813566061,0.02,0.810191111,0.009913662,52.07457049,0.7736586879999999,0.014856746,0.014856746
27,0.009611941,0.5696299539999999,0.04,0.622069333,0.02,0.596139556,0.008746752,59.16997979999999,1.909479304,0.032271083,0.032271083
28,0.009003236999999999,0.6131430489999999,0.0169231,0.663273778,0.02,0.662231667,0.009887328,68.05707121,7.326555607,0.10765311300000001,0.05
29,0.008575363,0.6185434,0.0169231,0.681798707,0.02,0.6808521209999999,0.010214809,72.08768557,8.63950824,0.11984721300000001,0.05
30,0.009002835,0.9005307229999999,0.0122436,0.99853552,0.0122436,0.99853552,0.007147852,99.95722306,32.86668792,0.328807533,0.05
31,0.009549695,0.589573831,0.0187821,0.659662111,0.02,0.659012778,0.009471399,61.54105093,9.386757258,0.152528387,0.05
32,0.009732374,0.631986829,0.04,0.660126061,0.02,0.657050101,0.009648005999999999,64.27724493,1.272039742,0.019789892,0.019789892
33,0.010496217,0.7400360779999999,0.04,0.7680540440000001,0.02,0.765928356,0.011005573000000001,69.62571627,1.331982892,0.019130617,0.019130617
34,0.008953928,0.8768938140000001,0.0139744,0.998982222,0.0139744,0.998982222,0.008653116,97.88517336,25.60590304,0.26159123100000004,0.05
35,0.009396494,0.662665927,0.02,0.751377374,0.02,0.751377374,0.010733686999999999,70.31421787,10.38275517,0.147662244,0.05
36,0.012154928999999998,0.756724912,0.0169231,0.7859804440000001,0.02,0.785330667,0.010701839,62.25156364,6.760914037,0.10860633300000001,0.05
37,0.011147468999999998,0.663657566,0.0133761,0.6861805559999999,0.02,0.685880556,0.009750939,59.53064391,11.41682507,0.191780641,0.05
38,0.010455616,0.692879228,0.013418799999999998,0.732680566,0.02,0.732591111,0.010562145,66.26529897,14.78114922,0.22306017600000003,0.05
39,0.013049293,0.795113326,0.023504300000000002,0.887912178,0.02,0.878304889,0.010998038,60.83137252,10.72776548,0.176352514,0.05
40,0.012560998,0.7523616390000001,0.0226923,0.843922,0.02,0.8376716670000001,0.010649631000000001,59.80391656,10.89780971,0.18222568600000003,0.05
41,0.012044691000000001,0.7203425940000001,0.022265,0.776137455,0.02,0.773933333,0.010315589,59.64870048,6.878547751,0.115317646,0.05
42,0.012413452,0.940919561,0.0142308,0.9987553779999999,0.0142308,0.9987553779999999,0.007603171999999999,75.79635953,32.09733303,0.423468003,0.05
43,0.01296504,0.794502075,0.0241453,0.8828875559999999,0.02,0.877606111,0.011009028999999998,61.189089100000004,9.898675589,0.161771906,0.05
44,0.012795777,0.846014232,0.0399573,0.8706956770000001,0.02,0.8675018179999999,0.011543157,65.65082395,1.263538758,0.01924635,0.01924635
45,0.014995776,0.6839960629999999,0.0241026,0.739948267,0.02,0.717711111,0.008652901999999999,45.45946579,6.577145512,0.14468154,0.05
46,0.013571183999999998,0.723692277,0.016089700000000002,0.752009556,0.02,0.751909444,0.00971289,53.32437075,12.30755085,0.230805365,0.05
47,0.011328887,0.708334217,0.0138782,0.764758869,0.02,0.7647187879999999,0.010573571,62.52078710000001,22.66314585,0.36248977200000004,0.05
48,0.016145249,0.84981526,0.04,0.8774808890000001,0.02,0.861776,0.010140023,52.30992711,1.483094556,0.028352067,0.028352067
