building ID,number of story,bay width,story height ratio,number of bay,floor dead load,roof dead load,column beam ratio
2255,14,20,1,5,80,67.5,2
2256,14,20,1,5,80,115,1
2257,14,20,1,5,80,115,1.5
2258,14,20,1,5,80,115,2
2259,14,20,1,5,110,20,1
2260,14,20,1,5,110,20,1.5
2261,14,20,1,5,110,20,2
2262,14,20,1,5,110,67.5,1
2263,14,20,1,5,110,67.5,1.5
2264,14,20,1,5,110,67.5,2
2265,14,20,1,5,110,115,1
2266,14,20,1,5,110,115,1.5
2267,14,20,1,5,110,115,2
2268,14,20,1.5,1,50,20,1
2269,14,20,1.5,1,50,20,1.5
2270,14,20,1.5,1,50,20,2
2271,14,20,1.5,1,50,67.5,1
2272,14,20,1.5,1,50,67.5,1.5
2273,14,20,1.5,1,50,67.5,2
2274,14,20,1.5,1,50,115,1
2275,14,20,1.5,1,50,115,1.5
2276,14,20,1.5,1,50,115,2
2277,14,20,1.5,1,80,20,1
2278,14,20,1.5,1,80,20,1.5
2279,14,20,1.5,1,80,20,2
2280,14,20,1.5,1,80,67.5,1
2281,14,20,1.5,1,80,67.5,1.5
2282,14,20,1.5,1,80,67.5,2
2283,14,20,1.5,1,80,115,1
2284,14,20,1.5,1,80,115,1.5
2285,14,20,1.5,1,80,115,2
2286,14,20,1.5,1,110,20,1
2287,14,20,1.5,1,110,20,1.5
2288,14,20,1.5,1,110,20,2
2289,14,20,1.5,1,110,67.5,1
2290,14,20,1.5,1,110,67.5,1.5
2291,14,20,1.5,1,110,67.5,2
2292,14,20,1.5,1,110,115,1
2293,14,20,1.5,1,110,115,1.5
2294,14,20,1.5,1,110,115,2
2295,14,20,1.5,3,50,20,1
2296,14,20,1.5,3,50,20,1.5
2297,14,20,1.5,3,50,20,2
2298,14,20,1.5,3,50,67.5,1
2299,14,20,1.5,3,50,67.5,1.5
2300,14,20,1.5,3,50,67.5,2
2301,14,20,1.5,3,50,115,1
2302,14,20,1.5,3,50,115,1.5
2303,14,20,1.5,3,50,115,2
2304,14,20,1.5,3,80,20,1
2305,14,20,1.5,3,80,20,1.5
2306,14,20,1.5,3,80,20,2
2307,14,20,1.5,3,80,67.5,1
2308,14,20,1.5,3,80,67.5,1.5
2309,14,20,1.5,3,80,67.5,2
2310,14,20,1.5,3,80,115,1
2311,14,20,1.5,3,80,115,1.5
2312,14,20,1.5,3,80,115,2
2313,14,20,1.5,3,110,20,1
2314,14,20,1.5,3,110,20,1.5
2315,14,20,1.5,3,110,20,2
2316,14,20,1.5,3,110,67.5,1
2317,14,20,1.5,3,110,67.5,1.5
2318,14,20,1.5,3,110,67.5,2
2319,14,20,1.5,3,110,115,1
2320,14,20,1.5,3,110,115,1.5
2321,14,20,1.5,3,110,115,2
2322,14,20,1.5,5,50,20,1
2323,14,20,1.5,5,50,20,1.5
2324,14,20,1.5,5,50,20,2
2325,14,20,1.5,5,50,67.5,1
2326,14,20,1.5,5,50,67.5,1.5
2327,14,20,1.5,5,50,67.5,2
2328,14,20,1.5,5,50,115,1
2329,14,20,1.5,5,50,115,1.5
2330,14,20,1.5,5,50,115,2
2331,14,20,1.5,5,80,20,1
2332,14,20,1.5,5,80,20,1.5
2333,14,20,1.5,5,80,20,2
2334,14,20,1.5,5,80,67.5,1
2335,14,20,1.5,5,80,67.5,1.5
2336,14,20,1.5,5,80,67.5,2
2337,14,20,1.5,5,80,115,1
2338,14,20,1.5,5,80,115,1.5
2339,14,20,1.5,5,80,115,2
2340,14,20,1.5,5,110,20,1
2341,14,20,1.5,5,110,20,1.5
2342,14,20,1.5,5,110,20,2
2343,14,20,1.5,5,110,67.5,1
2344,14,20,1.5,5,110,67.5,1.5
2345,14,20,1.5,5,110,67.5,2
2346,14,20,1.5,5,110,115,1
2347,14,20,1.5,5,110,115,1.5
2348,14,20,1.5,5,110,115,2
2349,14,20,2,1,50,20,1
2350,14,20,2,1,50,20,1.5
2351,14,20,2,1,50,20,2
2352,14,20,2,1,50,67.5,1
2353,14,20,2,1,50,67.5,1.5
2354,14,20,2,1,50,67.5,2
2355,14,20,2,1,50,115,1
2356,14,20,2,1,50,115,1.5
2357,14,20,2,1,50,115,2
2358,14,20,2,1,80,20,1
2359,14,20,2,1,80,20,1.5
2360,14,20,2,1,80,20,2
2361,14,20,2,1,80,67.5,1
2362,14,20,2,1,80,67.5,1.5
2363,14,20,2,1,80,67.5,2
2364,14,20,2,1,80,115,1
2365,14,20,2,1,80,115,1.5
2366,14,20,2,1,80,115,2
2367,14,20,2,1,110,20,1
2368,14,20,2,1,110,20,1.5
2369,14,20,2,1,110,20,2
2370,14,20,2,1,110,67.5,1
2371,14,20,2,1,110,67.5,1.5
2372,14,20,2,1,110,67.5,2
2373,14,20,2,1,110,115,1
2374,14,20,2,1,110,115,1.5
2375,14,20,2,1,110,115,2
2376,14,20,2,3,50,20,1
2377,14,20,2,3,50,20,1.5
2378,14,20,2,3,50,20,2
2379,14,20,2,3,50,67.5,1
2380,14,20,2,3,50,67.5,1.5
2381,14,20,2,3,50,67.5,2
2382,14,20,2,3,50,115,1
2383,14,20,2,3,50,115,1.5
2384,14,20,2,3,50,115,2
2385,14,20,2,3,80,20,1
2386,14,20,2,3,80,20,1.5
2387,14,20,2,3,80,20,2
2388,14,20,2,3,80,67.5,1
2389,14,20,2,3,80,67.5,1.5
2390,14,20,2,3,80,67.5,2
2391,14,20,2,3,80,115,1
2392,14,20,2,3,80,115,1.5
2393,14,20,2,3,80,115,2
2394,14,20,2,3,110,20,1
2395,14,20,2,3,110,20,1.5
2396,14,20,2,3,110,20,2
2397,14,20,2,3,110,67.5,1
2398,14,20,2,3,110,67.5,1.5
2399,14,20,2,3,110,67.5,2
2400,14,20,2,3,110,115,1
2401,14,20,2,3,110,115,1.5
2402,14,20,2,3,110,115,2
2403,14,20,2,5,50,20,1
2404,14,20,2,5,50,20,1.5
2405,14,20,2,5,50,20,2
2406,14,20,2,5,50,67.5,1
2407,14,20,2,5,50,67.5,1.5
2408,14,20,2,5,50,67.5,2
2409,14,20,2,5,50,115,1
2410,14,20,2,5,50,115,1.5
2411,14,20,2,5,50,115,2
2412,14,20,2,5,80,20,1
2413,14,20,2,5,80,20,1.5
2414,14,20,2,5,80,20,2
2415,14,20,2,5,80,67.5,1
2416,14,20,2,5,80,67.5,1.5
2417,14,20,2,5,80,67.5,2
2418,14,20,2,5,80,115,1
2419,14,20,2,5,80,115,1.5
2420,14,20,2,5,80,115,2
2421,14,20,2,5,110,20,1
2422,14,20,2,5,110,20,1.5
2423,14,20,2,5,110,20,2
2424,14,20,2,5,110,67.5,1
2425,14,20,2,5,110,67.5,1.5
2426,14,20,2,5,110,67.5,2
2427,14,20,2,5,110,115,1
2428,14,20,2,5,110,115,1.5
2429,14,20,2,5,110,115,2
2430,14,30,1,1,50,20,1
2431,14,30,1,1,50,20,1.5
2432,14,30,1,1,50,20,2
2433,14,30,1,1,50,67.5,1
2434,14,30,1,1,50,67.5,1.5
2435,14,30,1,1,50,67.5,2
2436,14,30,1,1,50,115,1
2437,14,30,1,1,50,115,1.5
2438,14,30,1,1,50,115,2
2439,14,30,1,1,80,20,1
2440,14,30,1,1,80,20,1.5
2441,14,30,1,1,80,20,2
2442,14,30,1,1,80,67.5,1
2443,14,30,1,1,80,67.5,1.5
2444,14,30,1,1,80,67.5,2
2445,14,30,1,1,80,115,1
2446,14,30,1,1,80,115,1.5
2447,14,30,1,1,80,115,2
2448,14,30,1,1,110,20,1
2449,14,30,1,1,110,20,1.5
2450,14,30,1,1,110,20,2
2451,14,30,1,1,110,67.5,1
2452,14,30,1,1,110,67.5,1.5
2453,14,30,1,1,110,67.5,2
2454,14,30,1,1,110,115,1
2455,14,30,1,1,110,115,1.5
2456,14,30,1,1,110,115,2
2457,14,30,1,3,50,20,1
2458,14,30,1,3,50,20,1.5
2459,14,30,1,3,50,20,2
2460,14,30,1,3,50,67.5,1
2461,14,30,1,3,50,67.5,1.5
2462,14,30,1,3,50,67.5,2
2463,14,30,1,3,50,115,1
2464,14,30,1,3,50,115,1.5
2465,14,30,1,3,50,115,2
2466,14,30,1,3,80,20,1
2467,14,30,1,3,80,20,1.5
2468,14,30,1,3,80,20,2
2469,14,30,1,3,80,67.5,1
2470,14,30,1,3,80,67.5,1.5
2471,14,30,1,3,80,67.5,2
2472,14,30,1,3,80,115,1
2473,14,30,1,3,80,115,1.5
2474,14,30,1,3,80,115,2
2475,14,30,1,3,110,20,1
2476,14,30,1,3,110,20,1.5
2477,14,30,1,3,110,20,2
2478,14,30,1,3,110,67.5,1
2479,14,30,1,3,110,67.5,1.5
2480,14,30,1,3,110,67.5,2
2481,14,30,1,3,110,115,1
2482,14,30,1,3,110,115,1.5
2483,14,30,1,3,110,115,2
2484,14,30,1,5,50,20,1
2485,14,30,1,5,50,20,1.5
2486,14,30,1,5,50,20,2
2487,14,30,1,5,50,67.5,1
2488,14,30,1,5,50,67.5,1.5
2489,14,30,1,5,50,67.5,2
2490,14,30,1,5,50,115,1
2491,14,30,1,5,50,115,1.5
2492,14,30,1,5,50,115,2
2493,14,30,1,5,80,20,1
2494,14,30,1,5,80,20,1.5
2495,14,30,1,5,80,20,2
2496,14,30,1,5,80,67.5,1
2497,14,30,1,5,80,67.5,1.5
2498,14,30,1,5,80,67.5,2
2499,14,30,1,5,80,115,1
2500,14,30,1,5,80,115,1.5
2501,14,30,1,5,80,115,2
2502,14,30,1,5,110,20,1
2503,14,30,1,5,110,20,1.5
2504,14,30,1,5,110,20,2
2505,14,30,1,5,110,67.5,1
2506,14,30,1,5,110,67.5,1.5
2507,14,30,1,5,110,67.5,2
2508,14,30,1,5,110,115,1
2509,14,30,1,5,110,115,1.5
2510,14,30,1,5,110,115,2
2511,14,30,1.5,1,50,20,1
2512,14,30,1.5,1,50,20,1.5
2513,14,30,1.5,1,50,20,2
2514,14,30,1.5,1,50,67.5,1
2515,14,30,1.5,1,50,67.5,1.5
2516,14,30,1.5,1,50,67.5,2
2517,14,30,1.5,1,50,115,1
2518,14,30,1.5,1,50,115,1.5
2519,14,30,1.5,1,50,115,2
2520,14,30,1.5,1,80,20,1
2521,14,30,1.5,1,80,20,1.5
2522,14,30,1.5,1,80,20,2
2523,14,30,1.5,1,80,67.5,1
2524,14,30,1.5,1,80,67.5,1.5
2525,14,30,1.5,1,80,67.5,2
2526,14,30,1.5,1,80,115,1
2527,14,30,1.5,1,80,115,1.5
2528,14,30,1.5,1,80,115,2
2529,14,30,1.5,1,110,20,1
2530,14,30,1.5,1,110,20,1.5
2531,14,30,1.5,1,110,20,2
2532,14,30,1.5,1,110,67.5,1
2533,14,30,1.5,1,110,67.5,1.5
2534,14,30,1.5,1,110,67.5,2
2535,14,30,1.5,1,110,115,1
2536,14,30,1.5,1,110,115,1.5
2537,14,30,1.5,1,110,115,2
2538,14,30,1.5,3,50,20,1
2539,14,30,1.5,3,50,20,1.5
2540,14,30,1.5,3,50,20,2
2541,14,30,1.5,3,50,67.5,1
2542,14,30,1.5,3,50,67.5,1.5
2543,14,30,1.5,3,50,67.5,2
2544,14,30,1.5,3,50,115,1
2545,14,30,1.5,3,50,115,1.5
2546,14,30,1.5,3,50,115,2
2547,14,30,1.5,3,80,20,1
2548,14,30,1.5,3,80,20,1.5
2549,14,30,1.5,3,80,20,2
2550,14,30,1.5,3,80,67.5,1
2551,14,30,1.5,3,80,67.5,1.5
2552,14,30,1.5,3,80,67.5,2
2553,14,30,1.5,3,80,115,1
2554,14,30,1.5,3,80,115,1.5
2555,14,30,1.5,3,80,115,2
2556,14,30,1.5,3,110,20,1
2557,14,30,1.5,3,110,20,1.5
2558,14,30,1.5,3,110,20,2
2559,14,30,1.5,3,110,67.5,1
2560,14,30,1.5,3,110,67.5,1.5
2561,14,30,1.5,3,110,67.5,2
2562,14,30,1.5,3,110,115,1
2563,14,30,1.5,3,110,115,1.5
2564,14,30,1.5,3,110,115,2
2565,14,30,1.5,5,50,20,1
2566,14,30,1.5,5,50,20,1.5
2567,14,30,1.5,5,50,20,2
2568,14,30,1.5,5,50,67.5,1
2569,14,30,1.5,5,50,67.5,1.5
2570,14,30,1.5,5,50,67.5,2
2571,14,30,1.5,5,50,115,1
2572,14,30,1.5,5,50,115,1.5
2573,14,30,1.5,5,50,115,2
2574,14,30,1.5,5,80,20,1
2575,14,30,1.5,5,80,20,1.5
2576,14,30,1.5,5,80,20,2
2577,14,30,1.5,5,80,67.5,1
2578,14,30,1.5,5,80,67.5,1.5
2579,14,30,1.5,5,80,67.5,2
2580,14,30,1.5,5,80,115,1
2581,14,30,1.5,5,80,115,1.5
2582,14,30,1.5,5,80,115,2
2583,14,30,1.5,5,110,20,1
2584,14,30,1.5,5,110,20,1.5
2585,14,30,1.5,5,110,20,2
2586,14,30,1.5,5,110,67.5,1
2587,14,30,1.5,5,110,67.5,1.5
2588,14,30,1.5,5,110,67.5,2
2589,14,30,1.5,5,110,115,1
2590,14,30,1.5,5,110,115,1.5
2591,14,30,1.5,5,110,115,2
2592,14,30,2,1,50,20,1
2593,14,30,2,1,50,20,1.5
2594,14,30,2,1,50,20,2
2595,14,30,2,1,50,67.5,1
2596,14,30,2,1,50,67.5,1.5
2597,14,30,2,1,50,67.5,2
2598,14,30,2,1,50,115,1
2599,14,30,2,1,50,115,1.5
2600,14,30,2,1,50,115,2
2601,14,30,2,1,80,20,1
2602,14,30,2,1,80,20,1.5
2603,14,30,2,1,80,20,2
2604,14,30,2,1,80,67.5,1
2605,14,30,2,1,80,67.5,1.5
2606,14,30,2,1,80,67.5,2
2607,14,30,2,1,80,115,1
2608,14,30,2,1,80,115,1.5
2609,14,30,2,1,80,115,2
2610,14,30,2,1,110,20,1
2611,14,30,2,1,110,20,1.5
2612,14,30,2,1,110,20,2
2613,14,30,2,1,110,67.5,1
2614,14,30,2,1,110,67.5,1.5
2615,14,30,2,1,110,67.5,2
2616,14,30,2,1,110,115,1
2617,14,30,2,1,110,115,1.5
2618,14,30,2,1,110,115,2
2619,14,30,2,3,50,20,1
2620,14,30,2,3,50,20,1.5
2621,14,30,2,3,50,20,2
2622,14,30,2,3,50,67.5,1
2623,14,30,2,3,50,67.5,1.5
2624,14,30,2,3,50,67.5,2
2625,14,30,2,3,50,115,1
2626,14,30,2,3,50,115,1.5
2627,14,30,2,3,50,115,2
2628,14,30,2,3,80,20,1
2629,14,30,2,3,80,20,1.5
2630,14,30,2,3,80,20,2
2631,14,30,2,3,80,67.5,1
2632,14,30,2,3,80,67.5,1.5
2633,14,30,2,3,80,67.5,2
2634,14,30,2,3,80,115,1
2635,14,30,2,3,80,115,1.5
2636,14,30,2,3,80,115,2
2637,14,30,2,3,110,20,1
2638,14,30,2,3,110,20,1.5
2639,14,30,2,3,110,20,2
2640,14,30,2,3,110,67.5,1
2641,14,30,2,3,110,67.5,1.5
2642,14,30,2,3,110,67.5,2
2643,14,30,2,3,110,115,1
2644,14,30,2,3,110,115,1.5
2645,14,30,2,3,110,115,2
2646,14,30,2,5,50,20,1
2647,14,30,2,5,50,20,1.5
2648,14,30,2,5,50,20,2
2649,14,30,2,5,50,67.5,1
2650,14,30,2,5,50,67.5,1.5
2651,14,30,2,5,50,67.5,2
2652,14,30,2,5,50,115,1
2653,14,30,2,5,50,115,1.5
2654,14,30,2,5,50,115,2
2655,14,30,2,5,80,20,1
2656,14,30,2,5,80,20,1.5
2657,14,30,2,5,80,20,2
2658,14,30,2,5,80,67.5,1
2659,14,30,2,5,80,67.5,1.5
2660,14,30,2,5,80,67.5,2
2661,14,30,2,5,80,115,1
2662,14,30,2,5,80,115,1.5
2663,14,30,2,5,80,115,2
2664,14,30,2,5,110,20,1
2665,14,30,2,5,110,20,1.5
2666,14,30,2,5,110,20,2
2667,14,30,2,5,110,67.5,1
2668,14,30,2,5,110,67.5,1.5
2669,14,30,2,5,110,67.5,2
2670,14,30,2,5,110,115,1
2671,14,30,2,5,110,115,1.5
2672,14,30,2,5,110,115,2
2673,14,40,1,1,50,20,1
2674,14,40,1,1,50,20,1.5
2675,14,40,1,1,50,20,2
2676,14,40,1,1,50,67.5,1
2677,14,40,1,1,50,67.5,1.5
2678,14,40,1,1,50,67.5,2
2679,14,40,1,1,50,115,1
2680,14,40,1,1,50,115,1.5
2681,14,40,1,1,50,115,2
2682,14,40,1,1,80,20,1
2683,14,40,1,1,80,20,1.5
2684,14,40,1,1,80,20,2
2685,14,40,1,1,80,67.5,1
2686,14,40,1,1,80,67.5,1.5
2687,14,40,1,1,80,67.5,2
2688,14,40,1,1,80,115,1
2689,14,40,1,1,80,115,1.5
2690,14,40,1,1,80,115,2
2691,14,40,1,1,110,20,1
2692,14,40,1,1,110,20,1.5
2693,14,40,1,1,110,20,2
2694,14,40,1,1,110,67.5,1
2695,14,40,1,1,110,67.5,1.5
2696,14,40,1,1,110,67.5,2
2697,14,40,1,1,110,115,1
2698,14,40,1,1,110,115,1.5
2699,14,40,1,1,110,115,2
2700,14,40,1,3,50,20,1
2701,14,40,1,3,50,20,1.5
2702,14,40,1,3,50,20,2
2703,14,40,1,3,50,67.5,1
2704,14,40,1,3,50,67.5,1.5
2705,14,40,1,3,50,67.5,2
2706,14,40,1,3,50,115,1
2707,14,40,1,3,50,115,1.5
2708,14,40,1,3,50,115,2
2709,14,40,1,3,80,20,1
2710,14,40,1,3,80,20,1.5
2711,14,40,1,3,80,20,2
2712,14,40,1,3,80,67.5,1
2713,14,40,1,3,80,67.5,1.5
2714,14,40,1,3,80,67.5,2
2715,14,40,1,3,80,115,1
2716,14,40,1,3,80,115,1.5
2717,14,40,1,3,80,115,2
2718,14,40,1,3,110,20,1
2719,14,40,1,3,110,20,1.5
2720,14,40,1,3,110,20,2
2721,14,40,1,3,110,67.5,1
2722,14,40,1,3,110,67.5,1.5
2723,14,40,1,3,110,67.5,2
2724,14,40,1,3,110,115,1
2725,14,40,1,3,110,115,1.5
2726,14,40,1,3,110,115,2
2727,14,40,1,5,50,20,1
2728,14,40,1,5,50,20,1.5
2729,14,40,1,5,50,20,2
2730,14,40,1,5,50,67.5,1
2731,14,40,1,5,50,67.5,1.5
2732,14,40,1,5,50,67.5,2
2733,14,40,1,5,50,115,1
2734,14,40,1,5,50,115,1.5
2735,14,40,1,5,50,115,2
2736,14,40,1,5,80,20,1
2737,14,40,1,5,80,20,1.5
2738,14,40,1,5,80,20,2
2739,14,40,1,5,80,67.5,1
2740,14,40,1,5,80,67.5,1.5
2741,14,40,1,5,80,67.5,2
2742,14,40,1,5,80,115,1
2743,14,40,1,5,80,115,1.5
2744,14,40,1,5,80,115,2
2745,14,40,1,5,110,20,1
2746,14,40,1,5,110,20,1.5
2747,14,40,1,5,110,20,2
2748,14,40,1,5,110,67.5,1
2749,14,40,1,5,110,67.5,1.5
2750,14,40,1,5,110,67.5,2
2751,14,40,1,5,110,115,1
2752,14,40,1,5,110,115,1.5
2753,14,40,1,5,110,115,2
2754,14,40,1.5,1,50,20,1
2755,14,40,1.5,1,50,20,1.5
2756,14,40,1.5,1,50,20,2
2757,14,40,1.5,1,50,67.5,1
2758,14,40,1.5,1,50,67.5,1.5
2759,14,40,1.5,1,50,67.5,2
2760,14,40,1.5,1,50,115,1
2761,14,40,1.5,1,50,115,1.5
2762,14,40,1.5,1,50,115,2
2763,14,40,1.5,1,80,20,1
2764,14,40,1.5,1,80,20,1.5
2765,14,40,1.5,1,80,20,2
2766,14,40,1.5,1,80,67.5,1
2767,14,40,1.5,1,80,67.5,1.5
2768,14,40,1.5,1,80,67.5,2
2769,14,40,1.5,1,80,115,1
2770,14,40,1.5,1,80,115,1.5
2771,14,40,1.5,1,80,115,2
2772,14,40,1.5,1,110,20,1
2773,14,40,1.5,1,110,20,1.5
2774,14,40,1.5,1,110,20,2
2775,14,40,1.5,1,110,67.5,1
2776,14,40,1.5,1,110,67.5,1.5
2777,14,40,1.5,1,110,67.5,2
2778,14,40,1.5,1,110,115,1
2779,14,40,1.5,1,110,115,1.5
2780,14,40,1.5,1,110,115,2
2781,14,40,1.5,3,50,20,1
2782,14,40,1.5,3,50,20,1.5
2783,14,40,1.5,3,50,20,2
2784,14,40,1.5,3,50,67.5,1
2785,14,40,1.5,3,50,67.5,1.5
2786,14,40,1.5,3,50,67.5,2
2787,14,40,1.5,3,50,115,1
2788,14,40,1.5,3,50,115,1.5
2789,14,40,1.5,3,50,115,2
2790,14,40,1.5,3,80,20,1
2791,14,40,1.5,3,80,20,1.5
2792,14,40,1.5,3,80,20,2
2793,14,40,1.5,3,80,67.5,1
2794,14,40,1.5,3,80,67.5,1.5
2795,14,40,1.5,3,80,67.5,2
2796,14,40,1.5,3,80,115,1
2797,14,40,1.5,3,80,115,1.5
2798,14,40,1.5,3,80,115,2
2799,14,40,1.5,3,110,20,1
2800,14,40,1.5,3,110,20,1.5
2801,14,40,1.5,3,110,20,2
2802,14,40,1.5,3,110,67.5,1
2803,14,40,1.5,3,110,67.5,1.5
2804,14,40,1.5,3,110,67.5,2
2805,14,40,1.5,3,110,115,1
2806,14,40,1.5,3,110,115,1.5
2807,14,40,1.5,3,110,115,2
2808,14,40,1.5,5,50,20,1
2809,14,40,1.5,5,50,20,1.5
2810,14,40,1.5,5,50,20,2
2811,14,40,1.5,5,50,67.5,1
2812,14,40,1.5,5,50,67.5,1.5
2813,14,40,1.5,5,50,67.5,2
2814,14,40,1.5,5,50,115,1
2815,14,40,1.5,5,50,115,1.5
2816,14,40,1.5,5,50,115,2
2817,14,40,1.5,5,80,20,1
2818,14,40,1.5,5,80,20,1.5
2819,14,40,1.5,5,80,20,2
2820,14,40,1.5,5,80,67.5,1
2821,14,40,1.5,5,80,67.5,1.5
2822,14,40,1.5,5,80,67.5,2
2823,14,40,1.5,5,80,115,1
2824,14,40,1.5,5,80,115,1.5
2825,14,40,1.5,5,80,115,2
2826,14,40,1.5,5,110,20,1
2827,14,40,1.5,5,110,20,1.5
2828,14,40,1.5,5,110,20,2
2829,14,40,1.5,5,110,67.5,1
2830,14,40,1.5,5,110,67.5,1.5
2831,14,40,1.5,5,110,67.5,2
2832,14,40,1.5,5,110,115,1
2833,14,40,1.5,5,110,115,1.5
2834,14,40,1.5,5,110,115,2
2835,14,40,2,1,50,20,1
2836,14,40,2,1,50,20,1.5
2837,14,40,2,1,50,20,2
2838,14,40,2,1,50,67.5,1
2839,14,40,2,1,50,67.5,1.5
2840,14,40,2,1,50,67.5,2
2841,14,40,2,1,50,115,1
2842,14,40,2,1,50,115,1.5
2843,14,40,2,1,50,115,2
2844,14,40,2,1,80,20,1
2845,14,40,2,1,80,20,1.5
2846,14,40,2,1,80,20,2
2847,14,40,2,1,80,67.5,1
2848,14,40,2,1,80,67.5,1.5
2849,14,40,2,1,80,67.5,2
2850,14,40,2,1,80,115,1
2851,14,40,2,1,80,115,1.5
2852,14,40,2,1,80,115,2
2853,14,40,2,1,110,20,1
2854,14,40,2,1,110,20,1.5
2855,14,40,2,1,110,20,2
2856,14,40,2,1,110,67.5,1
2857,14,40,2,1,110,67.5,1.5
2858,14,40,2,1,110,67.5,2
2859,14,40,2,1,110,115,1
2860,14,40,2,1,110,115,1.5
2861,14,40,2,1,110,115,2
2862,14,40,2,3,50,20,1
2863,14,40,2,3,50,20,1.5
2864,14,40,2,3,50,20,2
2865,14,40,2,3,50,67.5,1
2866,14,40,2,3,50,67.5,1.5
2867,14,40,2,3,50,67.5,2
2868,14,40,2,3,50,115,1
2869,14,40,2,3,50,115,1.5
2870,14,40,2,3,50,115,2
2871,14,40,2,3,80,20,1
2872,14,40,2,3,80,20,1.5
2873,14,40,2,3,80,20,2
2874,14,40,2,3,80,67.5,1
2875,14,40,2,3,80,67.5,1.5
2876,14,40,2,3,80,67.5,2
2877,14,40,2,3,80,115,1
2878,14,40,2,3,80,115,1.5
2879,14,40,2,3,80,115,2
2880,14,40,2,3,110,20,1
2881,14,40,2,3,110,20,1.5
2882,14,40,2,3,110,20,2
2883,14,40,2,3,110,67.5,1
2884,14,40,2,3,110,67.5,1.5
2885,14,40,2,3,110,67.5,2
2886,14,40,2,3,110,115,1
2887,14,40,2,3,110,115,1.5
2888,14,40,2,3,110,115,2
2889,14,40,2,5,50,20,1
2890,14,40,2,5,50,20,1.5
2891,14,40,2,5,50,20,2
2892,14,40,2,5,50,67.5,1
2893,14,40,2,5,50,67.5,1.5
2894,14,40,2,5,50,67.5,2
2895,14,40,2,5,50,115,1
2896,14,40,2,5,50,115,1.5
2897,14,40,2,5,50,115,2
2898,14,40,2,5,80,20,1
2899,14,40,2,5,80,20,1.5
2900,14,40,2,5,80,20,2
2901,14,40,2,5,80,67.5,1
2902,14,40,2,5,80,67.5,1.5
2903,14,40,2,5,80,67.5,2
2904,14,40,2,5,80,115,1
2905,14,40,2,5,80,115,1.5
2906,14,40,2,5,80,115,2
2907,14,40,2,5,110,20,1
2908,14,40,2,5,110,20,1.5
2909,14,40,2,5,110,20,2
2910,14,40,2,5,110,67.5,1
2911,14,40,2,5,110,67.5,1.5
2912,14,40,2,5,110,67.5,2
2913,14,40,2,5,110,115,1
2914,14,40,2,5,110,115,1.5
2915,14,40,2,5,110,115,2
2916,19,20,1,1,50,20,1
2917,19,20,1,1,50,20,1.5
2918,19,20,1,1,50,20,2
2919,19,20,1,1,50,67.5,1
2920,19,20,1,1,50,67.5,1.5
2921,19,20,1,1,50,67.5,2
2922,19,20,1,1,50,115,1
2923,19,20,1,1,50,115,1.5
2924,19,20,1,1,50,115,2
2925,19,20,1,1,80,20,1
2926,19,20,1,1,80,20,1.5
2927,19,20,1,1,80,20,2
2928,19,20,1,1,80,67.5,1
2929,19,20,1,1,80,67.5,1.5
2930,19,20,1,1,80,67.5,2
2931,19,20,1,1,80,115,1
2932,19,20,1,1,80,115,1.5
2933,19,20,1,1,80,115,2
2934,19,20,1,1,110,20,1
2935,19,20,1,1,110,20,1.5
2936,19,20,1,1,110,20,2
2937,19,20,1,1,110,67.5,1
2938,19,20,1,1,110,67.5,1.5
2939,19,20,1,1,110,67.5,2
2940,19,20,1,1,110,115,1
2941,19,20,1,1,110,115,1.5
2942,19,20,1,1,110,115,2
2943,19,20,1,3,50,20,1
2944,19,20,1,3,50,20,1.5
2945,19,20,1,3,50,20,2
2946,19,20,1,3,50,67.5,1
2947,19,20,1,3,50,67.5,1.5
2948,19,20,1,3,50,67.5,2
2949,19,20,1,3,50,115,1
2950,19,20,1,3,50,115,1.5
2951,19,20,1,3,50,115,2
2952,19,20,1,3,80,20,1
2953,19,20,1,3,80,20,1.5
2954,19,20,1,3,80,20,2
2955,19,20,1,3,80,67.5,1
2956,19,20,1,3,80,67.5,1.5
2957,19,20,1,3,80,67.5,2
2958,19,20,1,3,80,115,1
2959,19,20,1,3,80,115,1.5
2960,19,20,1,3,80,115,2
2961,19,20,1,3,110,20,1
2962,19,20,1,3,110,20,1.5
2963,19,20,1,3,110,20,2
2964,19,20,1,3,110,67.5,1
2965,19,20,1,3,110,67.5,1.5
2966,19,20,1,3,110,67.5,2
2967,19,20,1,3,110,115,1
2968,19,20,1,3,110,115,1.5
2969,19,20,1,3,110,115,2
2970,19,20,1,5,50,20,1
2971,19,20,1,5,50,20,1.5
2972,19,20,1,5,50,20,2
2973,19,20,1,5,50,67.5,1
2974,19,20,1,5,50,67.5,1.5
2975,19,20,1,5,50,67.5,2
2976,19,20,1,5,50,115,1
2977,19,20,1,5,50,115,1.5
2978,19,20,1,5,50,115,2
2979,19,20,1,5,80,20,1
2980,19,20,1,5,80,20,1.5
2981,19,20,1,5,80,20,2
2982,19,20,1,5,80,67.5,1
2983,19,20,1,5,80,67.5,1.5
2984,19,20,1,5,80,67.5,2
2985,19,20,1,5,80,115,1
2986,19,20,1,5,80,115,1.5
2987,19,20,1,5,80,115,2
2988,19,20,1,5,110,20,1
